id,product_id,product_name,units_sold,price_paid,customer_name
1672,2446,Awesome Fresh Ball,2,96.76,William Patel
1673,2430,Licensed Computer,5,185.0,Keith Brown
1674,9661,Incredible Tuna,6,285.66,Jessica Riley
1675,270,Unbranded Granite Shirt,9,222.39,Eric Grimes
1676,5288,Practical Computer,3,92.16,Patrick Dickson
1677,3883,Granite Ball,2,83.5,Jessica Baker
1678,9200,Ergonomic Shirt,4,192.6,Elizabeth Guerra
1679,9816,Sleek Fresh Shirt,4,157.4,Julie Holland
1680,5288,Practical Computer,8,245.76,Tammy Lee
1681,8488,Tasty Mouse,3,26.61,Emily Nicholson
1682,427,Steel Pants,1,32.99,Jenna Reed
1683,3721,Frozen Pizza,3,25.59,Debra Tapia
1684,6853,Fresh Ball,2,17.54,Joshua Davis
1685,5241,Tasty Rubber Hat,7,55.3,Karen Schneider
1686,4699,Wooden Sausages,2,71.92,Elizabeth Bush
1687,9011,Metal Gloves,8,229.04,Katherine Tanner
1688,7672,Handmade Steel Sausages,3,122.19,Eduardo Hammond
1689,558,Ergonomic Fresh Sausages,3,131.79,John Price
1690,4829,Granite Gloves,5,243.35,Gabrielle Jones
1691,1035,Refined Shirt,4,72.84,Dr. Kelli Townsend DVM
1692,5032,Frozen Keyboard,8,94.32,Aaron Avery
1693,8194,Steel Tuna,3,79.59,Whitney Schmidt
1694,5456,Rubber Fish,6,35.58,James Marshall
1695,982,Intelligent Plastic Chicken,2,45.92,Phillip Ford
1696,3625,Practical Concrete Soap,3,32.55,Jason Gilbert
1697,1785,Refined Concrete Car,3,91.17,Alyssa Steele
1698,2790,Unbranded Steel Tuna,8,152.96,Amber King
1699,7945,Fantastic Bike,6,243.54,Alexandra Jones
1700,5681,Soft Bacon,1,13.4,Linda Shields
1701,4957,Tasty Sausages,2,91.86,Troy Weaver
1702,3277,Sleek Steel Cheese,4,44.72,Kathy Obrien
1703,5265,Fantastic Car,10,249.5,Cynthia Miller
1704,3438,Handmade Ball,1,33.27,Mario Hudson
1705,1868,New Soap,3,8.85,Ms. Allison Stewart MD
1706,2667,Granite Chicken,3,18.18,Tonya Newman
1707,8632,Sleek Soft Towels,10,94.2,Kevin Freeman
1708,1059,For repair Soft Cheese,1,39.32,Sarah King
1709,9243,Sleek Car,8,8.56,Samantha Shaw
1710,8261,Gorgeous Metal Bike,4,113.6,Tracy Odom
1711,3238,Fantastic Frozen Shoes,1,42.68,Michael Mcclain
1712,1078,Generic Fish,6,49.38,Andrew Pearson
1713,1999,Pizza,4,148.0,Kelly Mays
1714,1039,Unbranded Pizza,2,68.64,Curtis Melendez
1715,696,Refined Soft Pants,5,150.75,Aaron Solomon
1716,4530,Used Concrete Salad,2,47.46,Rebecca Petersen
1717,7155,Fantastic Wooden Soap,5,121.15,Robin Drake
1718,3348,New Rubber Mouse,3,49.23,Gary Krueger
1719,6297,Tasty Pizza,4,5.52,Melanie Hanson
1720,6776,Practical Salad,4,115.0,Michelle Hines
1721,3553,Fantastic Sausages,4,178.4,Nicole Anderson
1722,1340,Fantastic Concrete Pants,10,363.3,Cory Mccarthy
1723,6582,Tasty Frozen Soap,5,214.2,Daniel Hernandez
1724,4927,Tasty Pants,5,127.45,Bruce Conley
1725,5352,Generic Fresh Chips,2,22.16,Brandon Perez
1726,6315,Small Soft Pizza,1,0.06,Steven Miller
1727,7314,Fantastic Soft Chair,1,42.06,Amber Thomas
1728,8887,For repair Steel Soap,5,125.3,Thomas Green
1729,8655,Refined Soft Towels,10,92.1,Andrew Davis
1730,4422,Sleek Rubber Chips,6,137.04,Mr. Darren Jensen DDS
1731,4229,Fantastic Plastic Pizza,10,484.9,Maurice Carpenter
1732,7056,Intelligent Chair,5,2.65,Ann Bowen
1733,8274,Fresh Pizza,10,167.9,Caroline Gibbs
1734,2694,Handmade Steel Shirt,2,87.04,Brittany Castillo
1735,8779,Wooden Pizza,8,161.12,Kelly Flynn
1736,3942,Unbranded Soft Tuna,3,120.39,Mark Ramos
1737,4421,Refined Cheese,2,47.76,Laura Watson
1738,2387,Handcrafted Tuna,9,106.83,Joseph Johnson
1739,1451,Plastic Cheese,4,22.52,Jennifer Cook
1740,2849,Intelligent Soft Computer,3,145.32,Melissa Smith
1741,7448,Handmade Keyboard,2,52.92,Jose Salazar
1742,7945,Fantastic Bike,7,284.13,George Evans
1743,1650,Intelligent Granite Tuna,5,94.5,Steven Hicks
1744,9053,Handcrafted Plastic Sausages,8,142.0,Darius Ball
1745,2083,Intelligent Rubber Soap,4,59.28,Roger Flores
1746,4301,Tasty Chips,8,196.72,Joseph Love
1747,7340,Incredible Metal Chicken,3,48.96,Caleb Hardy
1748,4316,Frozen Mouse,10,394.6,Jon Grant
1749,340,Concrete Computer,8,50.56,Amber Mitchell
1750,6851,Small Bacon,6,214.08,Patrick Johnston
1751,5698,For repair Soft Pants,9,381.96,Jennifer Maldonado
1752,9223,Shoes,2,19.08,Trevor Lutz
1753,1076,Practical Sausages,2,46.92,Isabel Glover
1754,7458,Steel Bike,10,117.0,James Berry
1755,1729,New Steel Shoes,2,48.06,Robert Martinez
1756,6334,Gently Used Soft Tuna,7,316.33,Carla Welch
1757,3947,Small Wooden Mouse,2,65.6,Angela Snow
1758,7795,Gently Used Ball,1,10.9,April Johnson
1759,5726,Fantastic Chair,8,333.68,Alan Fernandez
1760,6653,Gently Used Gloves,6,208.62,Susan Howard
1761,7283,Licensed Car,6,10.62,Kayla Martin
1762,9578,Rustic Steel Shirt,4,61.44,Amy Alvarez
1763,148,Handcrafted Fresh Bacon,7,56.14,Cassandra Freeman
1764,1245,Plastic Fish,8,188.0,Alexander Ellis
1765,2251,Generic Soft Chicken,6,138.12,Paige Wilkerson
1766,3580,Ergonomic Fresh Mouse,3,32.97,Jonathan Boyd
1767,4316,Frozen Mouse,8,315.68,Andrea King
1768,844,Cotton Salad,7,259.0,Elijah Brady
1769,3427,Rustic Bacon,3,5.34,Brandon Edwards
1770,6262,Unbranded Concrete Shoes,7,81.83,Patricia Lewis
1771,5198,Handmade Soft Hat,8,242.0,Mallory Morales
1772,3721,Frozen Pizza,10,85.3,Mary Dean
1773,8244,Cotton Chicken,2,66.04,Kristine Jones
1774,7797,Small Metal Shirt,4,47.08,Tracey Love
1775,8613,New Computer,10,361.5,Megan Webster
1776,9150,Rubber Gloves,3,58.2,William Zuniga
1777,5249,Intelligent Soap,10,241.6,Ryan Taylor
1778,3040,Awesome Table,9,5.04,Katelyn Miller
1779,3775,Generic Frozen Bacon,2,88.7,Andrew Humphrey
1780,8175,Gently Used Metal Pants,8,352.72,Steven Briggs
1781,5891,Licensed Table,3,90.75,Mark Pitts
1782,3339,Gorgeous Plastic Table,6,163.44,Alyssa Mccormick
1783,805,Practical Tuna,6,72.0,Cassandra Lee
1784,1536,Plastic Pants,1,28.11,Kerri Allison
1785,4251,Practical Steel Table,6,278.1,Mrs. Patricia Tanner DDS
1786,4816,Tasty Wooden Bacon,2,84.64,Diane Duran
1787,5241,Tasty Rubber Hat,1,7.9,Stephanie Aguilar
1788,4650,For repair Cotton Gloves,2,98.22,Jennifer Murray
1789,9419,Intelligent Steel Pants,4,87.4,Lauren Anderson
1790,4937,Salad,9,284.76,Victoria Cameron
1791,73,Incredible Fresh Car,2,15.02,Jennifer Richardson
1792,9049,Refined Keyboard,1,16.91,Michael Reynolds
1793,1182,Hat,10,231.8,Jesse Smith
1794,9949,Intelligent Plastic Keyboard,10,131.5,Charles Peterson
1795,8455,Tasty Keyboard,10,135.3,Timothy Rodriguez
1796,596,Unbranded Cotton Towels,8,178.64,Kristy Cameron
1797,1466,Concrete Mouse,9,441.81,Beth Palmer
1798,9766,Gorgeous Bike,2,52.34,Rebecca Rogers
1799,2899,Steel Soap,1,17.23,Ashley Taylor
1800,3584,Handcrafted Soft Hat,5,78.5,Curtis Miller
1801,9549,Unbranded Metal Chips,2,45.04,Morgan Sellers
1802,4614,Awesome Mouse,10,30.0,April Rivas
1803,4168,Awesome Steel Gloves,5,82.55,Stephen Warren
1804,6386,Rustic Soap,1,42.05,Chad Parker
1805,2039,Gently Used Computer,4,172.24,Sara Robinson
1806,5603,Ergonomic Salad,8,230.8,Stephanie Odom
1807,6372,Gorgeous Chair,2,5.06,Mary Johnson
1808,4266,For repair Chair,1,12.63,David Schmidt
1809,3831,Cheese,6,95.34,Evan Chapman
1810,1650,Intelligent Granite Tuna,7,132.3,Hunter Peterson
1811,1035,Refined Shirt,5,91.05,Gwendolyn Roberson
1812,5210,Plastic Sausages,4,62.32,David Jones
1813,3425,Sleek Plastic Bacon,1,8.7,Patricia White
1814,4527,Used Towels,10,183.1,Cheryl Tran
1815,8378,Rustic Chips,3,66.96,Nicole Holt
1816,6355,Gently Used Pants,8,115.44,Ryan Davis
1817,2667,Granite Chicken,8,48.48,Robert Williams
1818,780,Incredible Wooden Computer,5,229.05,Angel Jimenez
1819,9560,Incredible Rubber Salad,8,370.0,Ronald Hernandez
1820,2622,Intelligent Concrete Sausages,9,216.54,Lee Davis
1821,3246,Unbranded Granite Bike,7,114.1,Jeffrey Mejia
1822,5843,Awesome Plastic Chair,8,154.08,Angela Valenzuela MD
1823,7112,Gently Used Fresh Tuna,8,356.0,Joanne Barber
1824,5446,Handmade Fresh Pants,10,447.0,Jacob Riggs
1825,4429,Frozen Chicken,7,76.51,Stephen Ritter
1826,874,Ergonomic Bacon,5,1.8,Joseph Davis
1827,1715,Unbranded Steel Chips,2,80.72,Ryan Morris
1828,9889,Fresh Shirt,6,120.72,Heather Mcdaniel DVM
1829,696,Refined Soft Pants,3,90.45,Kayla Martinez
1830,5645,Rustic Granite Chair,4,185.88,Kimberly Young
1831,5100,Gorgeous Cotton Hat,2,40.4,Kent Edwards
1832,7910,Plastic Chicken,9,408.33,Vincent Erickson
1833,805,Practical Tuna,2,24.0,Kathryn Martin
1834,7340,Incredible Metal Chicken,2,32.64,Peter Perez
1835,9560,Incredible Rubber Salad,5,231.25,Andrea Campbell
1836,5291,Soft Pants,7,335.86,Kristin Hester
1837,3942,Unbranded Soft Tuna,4,160.52,Kevin Gay
1838,3585,Plastic Hat,1,33.88,Jennifer Lam
1839,1393,Ergonomic Bike,2,92.58,Kimberly Martin
1840,4650,For repair Cotton Gloves,9,441.99,Margaret Johnson
1841,6568,Tasty Car,6,236.58,Daniel Branch
1842,4263,New Plastic Chips,9,269.55,Joseph Kirk
1843,4168,Awesome Steel Gloves,3,49.53,Randy Jensen
1844,8428,Soft Table,2,14.84,Nicholas Freeman
1845,2665,Frozen Shirt,1,27.96,Jessica Kramer
1846,2423,Generic Tuna,10,145.1,Daniel Ramirez
1847,1043,Soft Ball,10,182.0,Teresa Tyler
1848,2465,Used Mouse,8,380.48,Thomas Hernandez
1849,5969,Gorgeous Metal Ball,1,15.48,Gary Martinez
1850,7910,Plastic Chicken,8,362.96,Amanda Murray
1851,3107,Practical Cotton Gloves,9,406.98,Jordan Wood
1852,8616,Incredible Granite Chair,8,272.0,Reginald Espinoza
1853,7041,Unbranded Fresh Fish,10,337.1,Priscilla Hernandez
1854,5272,Sleek Frozen Bike,4,81.2,Larry Callahan
1855,5250,Handmade Soap,3,9.42,Ashley Adams
1856,7892,Incredible Steel Shirt,5,209.35,Breanna Blair
1857,6060,Metal Tuna,2,40.42,Martha Duran
1858,2405,Generic Keyboard,7,267.89,Amy Thomas
1859,1559,Incredible Granite Ball,9,84.6,Kevin Morris
1860,1476,Metal Chicken,6,108.36,Kim Smith
1861,119,Plastic Bike,1,39.49,Kimberly Roberts
1862,120,Intelligent Frozen Pants,7,237.51,Roger Sanchez
1863,2967,Soft Shirt,10,383.6,Gregory Moreno
1864,1035,Refined Shirt,9,163.89,Alexa Solomon
1865,805,Practical Tuna,1,12.0,Thomas Knight
1866,9373,Gently Used Shoes,7,62.23,Kelly Simpson
1867,766,Soft Sausages,3,28.77,Kristi Ramos
1868,3886,Unbranded Shirt,1,39.84,Steven Smith
1869,2539,Small Fresh Keyboard,6,107.58,Nicole Smith
1870,9264,Ergonomic Steel Towels,5,168.85,Penny Smith
1871,4266,For repair Chair,5,63.15,Robert Daniel
1872,9021,Steel Computer,4,194.32,Shawn Gilmore
1873,3128,Plastic Mouse,8,47.12,Ryan Wong
1874,696,Refined Soft Pants,7,211.05,Gary Maxwell
1875,2911,Used Rubber Chicken,2,25.94,Andrew Fuller
1876,9578,Rustic Steel Shirt,7,107.52,Philip Elliott
1877,374,Granite Chips,7,189.49,Jeremy Allen
1878,2816,Used Chair,10,10.4,Andrea Rowe
1879,8308,Practical Towels,10,139.9,Joshua Huynh
1880,895,New Frozen Chair,6,163.02,James Williams
1881,3868,Granite Towels,4,185.44,Brenda Holmes
1882,1389,Incredible Bacon,5,148.95,Brenda Fritz
1883,2417,For repair Plastic Sausages,4,41.48,Brian Mcguire PhD
1884,3500,Gorgeous Wooden Shirt,2,43.36,Francis Morales
1885,2915,Unbranded Rubber Pants,1,18.03,Drew Lyons
1886,8720,Granite Bike,6,74.46,John Holmes
1887,5310,Incredible Mouse,4,178.56,Richard Pearson
1888,9386,Handcrafted Soap,2,38.0,Ms. Kelsey Hawkins
1889,2276,Soft Shoes,8,369.76,Diane Garza
1890,1518,Granite Shirt,4,189.2,Benjamin Luna
1891,2966,Gorgeous Granite Mouse,9,232.29,George Bruce
1892,4043,Practical Granite Tuna,4,144.52,Thomas Stevens
1893,9889,Fresh Shirt,6,120.72,William Buckley
1894,8653,Wooden Bacon,5,25.5,Steven Francis
1895,3883,Granite Ball,9,375.75,Veronica Christensen PhD
1896,9139,Gorgeous Concrete Gloves,9,180.09,Corey English
1897,3681,Steel Cheese,10,163.3,Charles Wolf
1898,178,Tasty Granite Mouse,4,33.44,Crystal Martin
1899,2949,Practical Gloves,4,173.6,Jennifer Beltran
1900,8851,Handcrafted Wooden Shirt,6,269.46,Robert Graham
1901,6560,Ergonomic Wooden Soap,9,9.54,Cynthia Cain
1902,9044,Generic Frozen Hat,7,242.9,Jennifer Hernandez
1903,8428,Soft Table,5,37.1,James Wilson
1904,1029,Generic Frozen Towels,8,377.76,Amy Riley
1905,2465,Used Mouse,4,190.24,Ray Ramos
1906,5691,Soft Fish,7,187.67,Michael Stewart
1907,1972,Gorgeous Metal Gloves,4,29.16,Mary Yang
1908,4927,Tasty Pants,5,127.45,James Richardson
1909,9021,Steel Computer,7,340.06,Aaron Morales
1910,2875,Small Chips,10,339.4,Dr. Lisa Pierce MD
1911,2692,Handcrafted Ball,3,125.01,Jaclyn Jones
1912,3966,Licensed Soft Computer,8,394.96,Laurie Butler
1913,7945,Fantastic Bike,4,162.36,Amber Cortez
1914,8123,Small Plastic Computer,6,90.54,Janet Hernandez
1915,2311,Towels,10,255.8,Shawn Williams
1916,214,Gently Used Car,5,33.7,Lisa Gardner
1917,5993,Chips,6,267.36,Stacey Olson
1918,8261,Gorgeous Metal Bike,4,113.6,Christopher Figueroa
1919,3712,Sleek Hat,10,18.3,Benjamin Sullivan
1920,1847,Generic Fresh Towels,10,487.5,Shawn Merritt
1921,8354,Tasty Fresh Soap,6,159.18,Billy Reyes
1922,3543,Used Fresh Sausages,7,171.36,Elizabeth Smith
1923,2359,Plastic Ball,8,200.96,Megan Mcfarland
1924,4301,Tasty Chips,2,49.18,Kyle Ramirez
1925,9825,Gently Used Soft Pizza,7,25.2,Jennifer Morris
1926,3218,Sleek Fresh Fish,8,178.24,Jose Brown
1927,6888,Licensed Steel Chair,1,11.31,Alicia Hayes
1928,1307,Incredible Shirt,5,144.6,Jennifer Hernandez
1929,4451,Used Fish,9,236.7,Nancy Lewis
1930,3107,Practical Cotton Gloves,4,180.88,George Rogers
1931,4636,Sausages,2,83.2,Melissa Cox
1932,5391,Intelligent Concrete Pants,4,26.68,Stefanie Moore
1933,3030,Metal Fish,4,28.44,Ashlee Davis
1934,9304,Refined Bike,6,102.54,Thomas Fry
1935,8984,Granite Pizza,8,341.44,Hannah Taylor
1936,8351,Handcrafted Soft Shirt,9,94.14,Darrell Fisher
1937,6853,Fresh Ball,5,43.85,Marie Wood
1938,1307,Incredible Shirt,6,173.52,Danielle Norton
1939,921,Ergonomic Frozen Fish,10,199.8,Joshua Howard
1940,5873,Used Cotton Towels,7,180.81,Cynthia Stanley
1941,8667,Rubber Tuna,5,202.55,Erin Webster
1942,4486,Keyboard,6,141.24,Mary Blackwell
1943,1249,Fantastic Bacon,7,164.5,Jake Brown
1944,4188,New Concrete Cheese,1,44.32,Crystal Miranda
1945,4429,Frozen Chicken,3,32.79,Sandy Craig
1946,7795,Gently Used Ball,8,87.2,Patrick Duran
1947,1502,Awesome Soft Shoes,9,318.06,Tiffany Collins
1948,1071,Licensed Steel Towels,8,153.6,Sydney Robinson
1949,5873,Used Cotton Towels,5,129.15,Christina Brown
1950,3035,Refined Wooden Hat,5,85.75,Antonio Williams
1951,3901,Steel Chicken,5,105.6,Brady Sosa
1952,5969,Gorgeous Metal Ball,7,108.36,Steven Payne
1953,4170,Licensed Cotton Computer,10,224.2,Daniel Smith
1954,1853,Plastic Salad,9,212.67,Rachel Mccoy
1955,3599,Licensed Pizza,1,3.94,Robin Jackson
1956,3427,Rustic Bacon,10,17.8,Susan Sanchez
1957,5790,Intelligent Shirt,10,479.6,Martin Clark
1958,3883,Granite Ball,8,334.0,Melissa Hawkins
1959,3809,Refined Rubber Chair,8,25.76,Mary Perez
1960,272,Gorgeous Cotton Car,8,157.92,Miranda Parker
1961,9707,Cotton Computer,6,192.78,Justin Smith
1962,18,Practical Fresh Shirt,10,389.1,Emily Ramirez
1963,7363,Unbranded Bacon,4,94.88,Jonathan Bentley
1964,8261,Gorgeous Metal Bike,8,227.2,Joanna Lewis
1965,8428,Soft Table,3,22.26,Steven Zavala
1966,131,Small Rubber Computer,6,174.48,Nicole Salazar
1967,3901,Steel Chicken,2,42.24,Kevin Harris
1968,5032,Frozen Keyboard,10,117.9,Cheryl Lopez
1969,7928,Rustic Sausages,4,8.92,Jennifer Gallegos
1970,1211,For repair Soft Fish,10,198.0,Mrs. Donna Mcdonald DVM
1971,9698,Licensed Salad,10,349.2,Cathy Fischer
1972,2001,Refined Plastic Shirt,2,70.6,Daniel Moore
1973,5115,Car,5,215.9,Deborah Santiago
1974,2924,Concrete Chips,7,43.54,Sandra Weber
1975,270,Unbranded Granite Shirt,3,74.13,Troy Lewis
1976,9698,Licensed Salad,1,34.92,Ashley Rush
1977,2779,Incredible Fresh Cheese,9,77.04,Katherine Henry
1978,8308,Practical Towels,7,97.93,Gabrielle Lindsey
1979,6655,Soft Bike,10,180.8,Vincent Snyder
1980,1564,Cotton Fish,2,31.12,Ryan Martinez
1981,6595,Intelligent Wooden Ball,5,218.05,John Hill
1982,2589,Licensed Steel Computer,2,73.82,Andres Wilson
1983,6334,Gently Used Soft Tuna,3,135.57,Eric Patel
1984,880,Concrete Hat,10,89.7,Emily White
1985,5919,Metal Car,3,112.98,John Goodwin
1986,4921,Metal Chair,9,374.94,Mark Collins
1987,7791,Refined Cotton Car,4,164.76,Tamara Charles
1988,8959,Gently Used Cotton Hat,2,25.56,Angela Baker
1989,7641,Handmade Pants,10,363.7,Dawn Baker
1990,696,Refined Soft Pants,6,180.9,Mary Perkins
1991,2222,Concrete Sausages,3,122.79,Amy Burke
1992,3010,Gently Used Keyboard,2,63.5,Jose Clark
1993,1653,Granite Bacon,1,30.63,Courtney Richards
1994,7837,Used Frozen Bike,6,188.22,Grace Higgins
1995,4816,Tasty Wooden Bacon,7,296.24,Michael Martinez
1996,7975,Gorgeous Plastic Mouse,3,27.9,Leslie Gross
1997,4125,Gently Used Shirt,4,10.28,Sean Davis DDS
1998,4487,Practical Metal Pizza,3,21.54,Daniel Pugh
1999,3348,New Rubber Mouse,8,131.28,Tracy Rodriguez
2000,9577,Unbranded Granite Shoes,8,302.8,Scott Washington
2001,3348,New Rubber Mouse,1,16.41,Alicia Jensen
2002,5241,Tasty Rubber Hat,5,39.5,Jeffrey Diaz
2003,9044,Generic Frozen Hat,3,104.1,Danielle Williams
2004,20,Plastic Shoes,7,233.24,Riley Bryant
2005,4869,Ergonomic Car,5,19.3,Matthew Brown
2006,4366,Small Chicken,9,356.4,Thomas Evans
2007,745,Concrete Gloves,9,318.51,Michael Anderson
2008,3566,Unbranded Tuna,2,53.1,Michelle Lane
2009,1785,Refined Concrete Car,7,212.73,Crystal Scott DDS
2010,274,For repair Cotton Table,6,19.56,Bobby Thomas
2011,8517,Granite Mouse,4,23.64,Erin Roberts
2012,7455,Licensed Tuna,4,23.92,James Peterson
2013,9419,Intelligent Steel Pants,8,174.8,Shelia Cox
2014,2802,Handmade Rubber Sausages,6,72.0,Catherine Huffman
2015,4253,Used Steel Hat,4,113.44,John Anderson
2016,2849,Intelligent Soft Computer,7,339.08,Mrs. Ashley Reyes
2017,5342,Handcrafted Plastic Fish,8,201.84,Kevin Green
2018,6767,Ergonomic Soft Cheese,4,141.72,Erica Underwood
2019,2286,Unbranded Shoes,6,51.48,Jeffery Jones
2020,882,Concrete Keyboard,2,98.06,Mr. Jose Wilson PhD
2021,2899,Steel Soap,10,172.3,Sarah Butler
2022,8188,Soft Chair,10,239.0,Robert Brown
2023,8138,Granite Car,5,208.65,Jeremy Watkins
2024,1939,Intelligent Chips,2,99.22,Thomas Yang
2025,8880,Granite Salad,6,223.38,Gabriel Wood
2026,8871,Generic Concrete Shirt,5,225.15,Austin Smith
2027,903,Intelligent Sausages,6,85.74,Justin Butler
2028,2112,Fantastic Wooden Chair,1,31.77,Lori Stevens
2029,1541,Generic Concrete Bacon,7,31.85,Howard Conley
2030,4917,Practical Cotton Chair,5,213.9,Juan Baker
2031,6152,Refined Shoes,2,53.52,Elizabeth Soto
2032,1192,Sleek Computer,8,136.08,Stephanie Bailey
2033,8581,Awesome Towels,4,81.92,Stephanie Ball
2034,6960,Gently Used Frozen Sausages,5,115.85,Emily Ward
2035,3263,Fish,1,25.96,Peggy Henry MD
2036,206,Gently Used Fresh Shoes,1,26.12,Brandon Benson
2037,119,Plastic Bike,9,355.41,Bethany Smith
2038,1906,For repair Wooden Keyboard,9,229.05,Natasha Marshall
2039,8194,Steel Tuna,4,106.12,Aaron Robinson
2040,982,Intelligent Plastic Chicken,3,68.88,Kyle Hull
2041,9681,Small Cheese,2,71.26,Kathryn Perez
2042,7367,Handmade Steel Salad,10,4.4,Michael Gutierrez
2043,2323,Unbranded Mouse,2,98.44,Stephanie Johnson
2044,4754,Generic Soft Mouse,10,79.5,Destiny Anderson
2045,4188,New Concrete Cheese,7,310.24,Larry Pena
2046,874,Ergonomic Bacon,7,2.52,Eric Levine
2047,8865,Used Granite Car,6,254.46,Diana Walker
2048,4229,Fantastic Plastic Pizza,3,145.47,Jonathan Lewis
2049,5668,Frozen Soap,5,87.4,Alyssa Weiss
2050,2417,For repair Plastic Sausages,8,82.96,Brian Sanders
2051,1722,Rustic Mouse,2,35.72,Ann Adams
2052,6386,Rustic Soap,5,210.25,Miguel Ferguson
2053,1679,Fresh Salad,4,40.16,Kimberly Harrington
2054,7945,Fantastic Bike,2,81.18,Andrew Finley
2055,7311,Used Plastic Mouse,10,235.3,Angela Johnson
2056,2348,Intelligent Granite Chicken,7,334.18,Robert Ford
2057,3854,Unbranded Wooden Mouse,1,11.95,Stacy Neal
2058,1961,Generic Fresh Pants,4,80.8,Cheryl Thomas
2059,8851,Handcrafted Wooden Shirt,5,224.55,Christina Campbell
2060,1940,Sleek Metal Ball,2,2.92,Sue Bryant
2061,9698,Licensed Salad,5,174.6,Karen Carter
2062,1786,Handcrafted Chips,3,83.52,Jeffrey Avery DDS
2063,4312,Metal Sausages,9,420.57,Jason Daugherty
2064,4251,Practical Steel Table,4,185.4,Marilyn Jones
2065,2819,Sleek Rubber Ball,2,78.8,Walter Taylor
2066,696,Refined Soft Pants,3,90.45,Benjamin Weiss
2067,6978,New Rubber Keyboard,1,4.2,Angie Gomez
2068,289,Steel Shirt,1,34.07,Brandon Chase
2069,270,Unbranded Granite Shirt,9,222.39,Alexander Scott
2070,9595,Wooden Mouse,5,148.5,Michelle Todd
2071,3482,Rubber Sausages,8,149.12,Anita Weaver
2072,4961,Small Car,6,254.46,Michael Pratt
2073,3611,Gently Used Fresh Pants,9,71.55,Justin Benson
2074,3543,Used Fresh Sausages,5,122.4,Daniel Robles
2075,3304,Used Granite Tuna,8,383.36,Karen Robinson
2076,3482,Rubber Sausages,5,93.2,Kelly King
2077,4306,Wooden Chips,9,420.75,Frederick Collier
2078,5128,Tasty Granite Soap,8,225.44,Lindsey Smith
2079,8220,Gently Used Pizza,5,61.3,Sonya Thompson
2080,6895,Gorgeous Plastic Fish,6,23.52,Eric Johnson
2081,3775,Generic Frozen Bacon,10,443.5,Lucas Patrick
2082,5032,Frozen Keyboard,2,23.58,Leslie Green
2083,5698,For repair Soft Pants,5,212.2,Teresa Abbott
2084,9049,Refined Keyboard,8,135.28,Gina Vasquez
2085,2802,Handmade Rubber Sausages,8,96.0,Pam Bowen
2086,4354,Gorgeous Shirt,3,125.61,Tracy Gray
2087,4432,Gorgeous Table,1,34.64,John Mahoney
2088,9044,Generic Frozen Hat,1,34.7,Denise Robinson
2089,6205,New Wooden Chicken,6,71.82,Megan James
2090,4344,Intelligent Steel Pizza,3,58.2,Penny Garza
2091,9794,Steel Pizza,8,125.84,Christopher Simpson
2092,4184,Granite Sausages,6,136.08,David Joseph
2093,6050,Granite Soap,3,11.64,Alicia Russell
2094,5291,Soft Pants,9,431.82,Erin Mason
2095,1810,New Granite Towels,7,196.21,John Ruiz
2096,9969,Frozen Chips,3,66.45,Mrs. Lauren Brown
2097,5890,Tasty Metal Shoes,8,226.64,Roger Taylor
2098,118,Handcrafted Chicken,7,169.54,Cindy Young
2099,7268,Incredible Soap,8,91.76,Jennifer Lin
2100,6669,Practical Cheese,7,109.06,Nicholas Alexander
2101,8771,Intelligent Steel Car,8,396.96,Terry Lewis
2102,4052,Awesome Rubber Car,1,39.34,Shannon Frazier
2103,7428,New Shoes,2,74.1,Nicholas Kirby
2104,2868,Soft Pizza,3,38.64,Amy Sullivan
2105,9139,Gorgeous Concrete Gloves,5,100.05,Nancy Lester
2106,9321,Handmade Concrete Towels,5,19.4,Deanna Perez
2107,272,Gorgeous Cotton Car,8,157.92,Emily Powers
2108,9721,Awesome Wooden Gloves,3,51.33,Charles Hernandez
2109,4869,Ergonomic Car,8,30.88,Andrew Lopez
2110,9011,Metal Gloves,10,286.3,Scott Moran
2111,1661,New Plastic Gloves,4,130.24,Steven Stevenson
